Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure,Precipitation,Events,Wind Direction
2015-5-8,64,MODERATE,61,MODERATE,Ozone,7,3,35,61,6,30,50,48,96,9,8,29.92,0.84,Rain-Thunderstorm,117
2015-5-9,61,MODERATE,97,MODERATE,Ozone,6,3,26,97,5,14,36,41,99,9,7,29.83,1.14,Fog-Rain-Snow-Thunderstorm,339
2015-5-10,97,MODERATE,49,GOOD,Ozone,5,4,23,49,7,20,33,29,88,9,7,30.05,0.07,Snow,22
2015-5-11,49,GOOD,71,MODERATE,Ozone,5,3,43,71,10,29,42,33,71,6,10,30.14,0,,133
2015-5-12,71,MODERATE,71,MODERATE,Ozone,9,10,50,71,41,52,54,38,53,13,10,29.92,0,Thunderstorm,211
2015-5-13,71,MODERATE,67,MODERATE,Ozone,9,14,47,67,24,44,54,43,66,12,10,29.81,0,,244
2015-5-14,67,MODERATE,64,MODERATE,Ozone,8,10,38,64,25,30,56,39,57,10,10,29.84,0.01,Rain-Thunderstorm,176
2015-5-15,64,MODERATE,67,MODERATE,Ozone,7,16,40,67,24,29,54,44,69,6,10,29.64,0.04,Rain-Thunderstorm,262
2015-5-16,67,MODERATE,54,MODERATE,Ozone,6,7,38,54,12,16,51,39,68,7,10,29.64,0.08,Rain-Thunderstorm,194
2015-5-17,54,MODERATE,46,GOOD,Ozone,6,7,36,46,8,12,52,37,57,8,10,29.91,0,Rain,148
2015-5-18,46,GOOD,42,GOOD,Ozone,7,3,30,42,13,32,48,42,85,8,10,30.24,0.02,Rain,63
2015-5-19,42,GOOD,77,MODERATE,Ozone,5,3,37,77,7,20,44,41,91,11,9,30.07,0.57,Rain,94
2015-5-20,77,MODERATE,71,MODERATE,Ozone,5,3,28,71,8,33,40,38,97,7,5,30.21,0.01,Fog,49
2015-5-21,71,MODERATE,74,MODERATE,Ozone,8,7,34,74,19,56,46,41,88,6,10,30.15,0,,22
2015-5-22,74,MODERATE,71,MODERATE,Ozone,7,11,29,71,8,27,51,46,90,8,10,29.94,0.27,Rain-Thunderstorm,80
2015-5-23,71,MODERATE,105,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,3,45,105,12,49,51,45,83,5,9,29.91,0.61,Rain-Hail-Thunderstorm,142
2015-5-24,105,UNHEALTHY FOR SENSITIVE GROUPS,90,MODERATE,Ozone,7,11,37,90,12,28,49,41,75,8,10,29.8,0,Thunderstorm,79
2015-5-25,90,MODERATE,64,MODERATE,Ozone,6,7,29,64,9,23,53,42,72,6,10,29.84,0,Rain-Thunderstorm,150
2015-5-26,64,MODERATE,50,GOOD,Ozone,7,6,32,50,16,18,56,44,65,8,10,29.95,0,Rain-Thunderstorm,178
2015-5-27,50,GOOD,67,MODERATE,Ozone,7,19,37,67,19,26,60,43,53,9,10,29.93,0.07,Rain-Thunderstorm,160
2015-5-28,67,MODERATE,71,MODERATE,Ozone,6,6,34,71,22,23,60,48,70,7,10,29.95,0.08,Rain-Thunderstorm,122
2015-5-29,71,MODERATE,67,MODERATE,Ozone,6,3,36,67,15,22,56,44,71,8,10,30.12,0,Thunderstorm,38
2015-5-30,67,MODERATE,71,MODERATE,Ozone,6,3,26,71,12,16,56,45,64,7,10,30.12,0,,142
2015-5-31,71,MODERATE,67,MODERATE,Ozone,6,4,30,67,19,22,68,47,55,10,10,29.95,0.01,Rain-Thunderstorm,176
2015-6-1,67,MODERATE,51,MODERATE,Ozone,6,6,37,51,32,21,67,47,51,10,10,29.89,0.01,Rain-Thunderstorm,177
2015-6-2,51,MODERATE,90,MODERATE,Ozone,6,27,47,90,22,32,69,45,46,10,10,29.75,0,,214
2015-6-3,90,MODERATE,87,MODERATE,Ozone,7,6,34,87,28,48,62,53,75,9,10,29.87,0.22,Rain-Thunderstorm,101
2015-6-4,87,MODERATE,101,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,7,16,40,101,27,58,66,57,76,8,10,29.89,0,Rain-Thunderstorm,108
2015-6-5,101,UNHEALTHY FOR SENSITIVE GROUPS,48,GOOD,PM2.5,8,3,37,47,21,48,60,57,91,7,10,30.03,1.79,Rain-Thunderstorm,125
2015-6-6,48,GOOD,51,MODERATE,Ozone,7,6,30,51,19,30,64,53,72,5,10,29.92,0.05,Rain-Thunderstorm,178
2015-6-7,51,MODERATE,93,MODERATE,Ozone,7,4,36,93,14,17,63,49,66,7,10,29.97,0.03,Rain-Thunderstorm,135
2015-6-8,93,MODERATE,119,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,9,47,119,19,28,64,49,58,7,10,30.04,0,,150
2015-6-9,119,UNHEALTHY FOR SENSITIVE GROUPS,112,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,39,42,112,20,24,70,51,53,10,10,29.91,0.1,Rain-Thunderstorm,163
2015-6-10,112,UNHEALTHY FOR SENSITIVE GROUPS,50,GOOD,Ozone,7,6,41,50,17,29,66,57,77,6,10,29.85,0.08,Rain-Thunderstorm,125
2015-6-11,50,GOOD,71,MODERATE,Ozone,6,13,38,71,22,31,64,56,84,7,10,29.82,0.64,Rain-Thunderstorm,358
2015-6-12,71,MODERATE,77,MODERATE,Ozone,7,6,44,77,10,30,62,54,85,5,8,29.88,0.27,Rain,96
2015-6-13,77,MODERATE,71,MODERATE,Ozone,7,4,30,71,15,29,68,50,59,10,10,29.79,0.18,Rain-Thunderstorm,195
2015-6-14,71,MODERATE,74,MODERATE,Ozone,5,6,24,74,12,17,67,48,54,8,10,29.83,0,,147
2015-6-15,74,MODERATE,61,MODERATE,Ozone,6,3,28,61,18,36,60,55,79,7,10,30.06,0,Thunderstorm,109
2015-6-16,61,MODERATE,49,GOOD,Ozone,7,4,38,49,24,33,70,54,66,11,10,29.99,0,Rain-Thunderstorm,224
2015-6-17,49,GOOD,119,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,7,7,39,119,28,32,67,55,67,7,10,29.97,0,Rain-Thunderstorm,144
2015-6-18,119,UNHEALTHY FOR SENSITIVE GROUPS,97,MODERATE,Ozone,7,6,36,97,25,53,66,58,71,8,10,30,0,Rain-Thunderstorm,140
2015-6-19,97,MODERATE,97,MODERATE,Ozone,7,7,45,97,30,35,76,52,50,8,10,29.8,0,,179
2015-6-20,97,MODERATE,136,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,7,9,32,136,23,35,69,54,56,7,10,29.85,0,,112
2015-6-21,136,UNHEALTHY FOR SENSITIVE GROUPS,169,UNHEALTHY,Ozone,8,17,51,169,29,39,76,55,48,10,10,29.79,0,,197
2015-6-22,169,UNHEALTHY,93,MODERATE,Ozone,8,7,46,93,37,40,68,48,50,10,10,29.94,0,,129
2015-6-23,93,MODERATE,164,UNHEALTHY,Ozone,7,23,42,164,43,53,73,58,60,10,10,29.97,0.05,Rain-Thunderstorm,193
2015-6-24,164,UNHEALTHY,90,MODERATE,Ozone,10,19,44,90,19,52,75,53,54,11,10,29.99,0.23,Rain-Thunderstorm,206
2015-6-25,90,MODERATE,136,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,9,10,61,136,32,51,72,54,61,9,10,29.99,0.02,Rain-Thunderstorm,176
2015-6-26,136,UNHEALTHY FOR SENSITIVE GROUPS,87,MODERATE,Ozone,5,13,31,87,23,39,66,58,76,6,10,30.14,0,,78
